ObjectId,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_
12302,2019/10/30 16:40:00+00,3330.97,12.48,12.34,11.95,12.03,15.05,15.11,70,67,1007.48,Chapel Hill Public Library,outside,35.932522,-79.035728,3601
12303,2019/10/30 18:02:22+00,3332.45,12.48,12.34,11.95,12.03,15.05,15.11,73,70,1008.28,Chapel Hill Public Library,outside,35.932522,-79.035728,1568
12304,2019/10/30 19:02:23+00,3331.54,12.48,12.34,11.95,12.03,15.05,15.11,74,69,1007.71,Chapel Hill Public Library,outside,35.932522,-79.035728,5170
12305,2019/10/30 20:02:22+00,3333.28,12.48,12.34,11.95,12.03,15.05,15.11,75,67,1007.43,Chapel Hill Public Library,outside,35.932522,-79.035728,8770
12306,2019/10/30 21:00:22+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,72,68,1004.29,Chapel Hill Public Library,outside,35.932522,-79.035728,12250
12307,2019/10/30 21:00:22+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,72,68,1004.29,Chapel Hill Public Library,outside,35.932522,-79.035728,12250
12308,2019/10/30 23:00:28+00,3332.43,12.48,12.34,11.95,12.03,15.05,15.11,73,70,1005.03,Chapel Hill Public Library,outside,35.932522,-79.035728,1562
12309,2019/10/30 23:48:25+00,3330.8,12.48,12.34,11.95,12.03,15.05,15.11,75,70,1006.42,Chapel Hill Public Library,outside,35.932522,-79.035728,4442
12310,2019/10/31 01:02:26+00,3332.15,12.48,12.34,11.95,12.03,15.05,15.11,75,70,1005.98,Chapel Hill Public Library,outside,35.932522,-79.035728,3241
12311,2019/10/31 02:02:26+00,3325.53,12.48,12.34,11.95,12.03,15.05,15.11,75,68,1005.99,Chapel Hill Public Library,outside,35.932522,-79.035728,6841
12312,2019/10/31 03:02:27+00,3332.8,12.48,12.34,11.95,12.03,15.05,15.11,76,66,1005.53,Chapel Hill Public Library,outside,35.932522,-79.035728,10441
12313,2019/10/31 04:02:27+00,3330.06,12.48,12.34,11.95,12.03,15.05,15.11,76,69,1004.83,Chapel Hill Public Library,outside,35.932522,-79.035728,14041
12314,2019/10/31 05:02:28+00,3333.53,12.48,12.34,11.95,12.03,15.05,15.11,75,72,1004.44,Chapel Hill Public Library,outside,35.932522,-79.035728,17641
12315,2019/10/31 06:02:27+00,3335,12.48,12.34,11.95,12.03,15.05,15.11,76,72,1003.88,Chapel Hill Public Library,outside,35.932522,-79.035728,21241
12316,2019/10/31 07:02:27+00,3332.34,12.48,12.34,11.95,12.03,15.05,15.11,75,71,1003.03,Chapel Hill Public Library,outside,35.932522,-79.035728,24841
12317,2019/10/31 08:02:28+00,3331.85,12.48,12.34,11.95,12.03,15.05,15.11,76,71,1002.39,Chapel Hill Public Library,outside,35.932522,-79.035728,28441
12318,2019/10/31 09:02:27+00,3334.27,12.48,12.34,11.95,12.03,15.05,15.11,76,71,1002.43,Chapel Hill Public Library,outside,35.932522,-79.035728,32041
12319,2019/10/31 10:02:27+00,3334.55,12.48,12.34,11.95,12.03,15.05,15.11,77,70,1002.37,Chapel Hill Public Library,outside,35.932522,-79.035728,35641
12320,2019/10/31 11:02:27+00,3332.3,12.48,12.34,11.95,12.03,15.05,15.11,76,70,1002.01,Chapel Hill Public Library,outside,35.932522,-79.035728,39241
12321,2019/10/31 12:02:27+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,76,71,1001.88,Chapel Hill Public Library,outside,35.932522,-79.035728,42841
12322,2019/10/31 13:02:27+00,3328.97,12.48,12.34,11.95,12.03,15.05,15.11,77,71,1001.83,Chapel Hill Public Library,outside,35.932522,-79.035728,46441
12323,2019/10/31 14:02:29+00,3333.34,12.48,12.34,11.95,12.03,15.05,15.11,79,70,1001.62,Chapel Hill Public Library,outside,35.932522,-79.035728,50041
12324,2019/10/31 15:02:31+00,3326.57,12.48,12.34,11.95,12.03,15.05,15.11,80,71,1001.31,Chapel Hill Public Library,outside,35.932522,-79.035728,1684
12325,2019/10/31 16:02:31+00,3330.06,12.48,12.34,11.95,12.03,15.05,15.11,83,67,1000.19,Chapel Hill Public Library,outside,35.932522,-79.035728,5281
12326,2019/10/31 17:03:28+00,3329.01,12.48,12.34,11.95,12.03,15.05,15.11,86,60,998.58,Chapel Hill Public Library,outside,35.932522,-79.035728,8941
12327,2019/10/31 17:40:56+00,3327.39,12.48,12.34,11.95,12.03,15.05,15.11,87,58,997.66,Chapel Hill Public Library,outside,35.932522,-79.035728,11161
12328,2019/10/31 19:02:42+00,3334.95,12.48,12.34,11.95,12.03,15.05,15.11,84,54,993.58,Chapel Hill Public Library,outside,35.932522,-79.035728,377
12329,2019/10/31 19:27:23+00,3330.1,12.48,12.34,11.95,12.03,15.05,15.11,90,53,995.74,Chapel Hill Public Library,outside,35.932522,-79.035728,130
12330,2019/10/31 20:52:00+00,3329.19,12.48,12.34,11.95,12.03,15.05,15.11,89,51,995.15,Chapel Hill Public Library,outside,35.932522,-79.035728,250
12331,2019/10/31 22:02:57+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,86,56,994.13,Chapel Hill Public Library,outside,35.932522,-79.035728,3061
12332,2019/10/31 23:03:37+00,3332.49,12.48,12.34,11.95,12.03,15.05,15.11,84,62,993.51,Chapel Hill Public Library,outside,35.932522,-79.035728,6706
12333,2019/11/01 00:03:37+00,3332.01,12.48,12.34,11.95,12.03,15.05,15.11,83,64,992.78,Chapel Hill Public Library,outside,35.932522,-79.035728,10305
12334,2019/11/01 01:03:37+00,3328.78,12.48,12.34,11.95,12.03,15.05,15.11,79,68,994.43,Chapel Hill Public Library,outside,35.932522,-79.035728,13905
12335,2019/11/01 02:03:37+00,3333.34,12.48,12.34,11.95,12.03,15.05,15.11,78,70,996.09,Chapel Hill Public Library,outside,35.932522,-79.035728,17506
12336,2019/11/01 03:03:37+00,3335.32,12.48,12.34,11.95,12.03,15.05,15.11,68,68,999.12,Chapel Hill Public Library,outside,35.932522,-79.035728,21106
12337,2019/11/01 04:03:37+00,3479.77,12.48,12.34,11.95,12.03,15.05,15.11,63,56,1000.9,Chapel Hill Public Library,outside,35.932522,-79.035728,24705
12338,2019/11/01 05:03:37+00,3547.38,12.48,12.34,11.95,12.03,15.05,15.11,61,51,1002.7,Chapel Hill Public Library,outside,35.932522,-79.035728,28306
12339,2019/11/01 06:03:37+00,3685.66,12.48,12.34,11.95,12.03,15.05,15.11,58,44,1004.1,Chapel Hill Public Library,outside,35.932522,-79.035728,31905
12340,2019/11/01 07:03:37+00,3784.66,12.48,12.34,11.95,12.03,15.05,15.11,55,43,1005.46,Chapel Hill Public Library,outside,35.932522,-79.035728,35506
12341,2019/11/01 08:03:37+00,3909.01,12.48,12.34,11.95,12.03,15.05,15.11,52,42,1006.73,Chapel Hill Public Library,outside,35.932522,-79.035728,39105
12342,2019/11/01 09:03:37+00,3966.56,12.48,12.34,11.95,12.03,15.05,15.11,50,45,1006.87,Chapel Hill Public Library,outside,35.932522,-79.035728,42705
12343,2019/11/01 09:03:37+00,3966.56,12.48,12.34,11.95,12.03,15.05,15.11,50,45,1006.87,Chapel Hill Public Library,outside,35.932522,-79.035728,42705
12344,2019/11/01 10:03:37+00,3963.42,12.48,12.34,11.95,12.03,15.05,15.11,52,45,1009.03,Chapel Hill Public Library,outside,35.932522,-79.035728,46306
12345,2019/11/01 11:03:42+00,4021.25,12.48,12.34,11.95,12.03,15.05,15.11,51,47,1009.57,Chapel Hill Public Library,outside,35.932522,-79.035728,49906
12346,2019/11/01 12:03:41+00,4048.67,12.48,12.34,11.95,12.03,15.05,15.11,50,50,1009.8,Chapel Hill Public Library,outside,35.932522,-79.035728,53509
12347,2019/11/01 13:03:41+00,3914.61,12.48,12.34,11.95,12.03,15.05,15.11,53,43,1010.71,Chapel Hill Public Library,outside,35.932522,-79.035728,727
12348,2019/11/01 14:03:44+00,3758.34,12.48,12.34,11.95,12.03,15.05,15.11,55,38,1009.61,Chapel Hill Public Library,outside,35.932522,-79.035728,4371
12349,2019/11/01 15:03:46+00,3674.86,12.48,12.34,11.95,12.03,15.05,15.11,59,36,1011.94,Chapel Hill Public Library,outside,35.932522,-79.035728,7971
12350,2019/11/01 16:03:44+00,3565.19,12.48,12.34,11.95,12.03,15.05,15.11,62,33,1012.01,Chapel Hill Public Library,outside,35.932522,-79.035728,11571
12351,2019/11/01 17:02:01+00,3474.21,12.48,12.34,11.95,12.03,15.05,15.11,64,32,1011.55,Chapel Hill Public Library,outside,35.932522,-79.035728,15068
12352,2019/11/01 17:52:50+00,3444.46,12.48,12.34,11.95,12.03,15.05,15.11,61,31,1008.01,Chapel Hill Public Library,outside,35.932522,-79.035728,18115
12353,2019/11/01 19:01:30+00,3410,12.48,12.34,11.95,12.03,15.05,15.11,64,31,1010.05,Chapel Hill Public Library,outside,35.932522,-79.035728,22236
12354,2019/11/01 19:01:30+00,3410,12.48,12.34,11.95,12.03,15.05,15.11,64,31,1010.05,Chapel Hill Public Library,outside,35.932522,-79.035728,22236
12355,2019/11/01 19:55:35+00,3386.4,12.48,12.34,11.95,12.03,15.05,15.11,67,30,1010.76,Chapel Hill Public Library,outside,35.932522,-79.035728,25479
12356,2019/11/01 20:47:38+00,3427.29,12.48,12.34,11.95,12.03,15.05,15.11,66,32,1010.86,Chapel Hill Public Library,outside,35.932522,-79.035728,1834
12357,2019/11/01 22:03:34+00,3529.36,12.48,12.34,11.95,12.03,15.05,15.11,62,40,1011.15,Chapel Hill Public Library,outside,35.932522,-79.035728,3363
12358,2019/11/01 23:03:34+00,3722.68,12.48,12.34,11.95,12.03,15.05,15.11,57,47,1011.37,Chapel Hill Public Library,outside,35.932522,-79.035728,6963
12359,2019/11/02 00:03:34+00,3822.33,12.48,12.34,11.95,12.03,15.05,15.11,55,51,1011.72,Chapel Hill Public Library,outside,35.932522,-79.035728,10563
12360,2019/11/02 01:03:34+00,3914.27,12.48,12.34,11.95,12.03,15.05,15.11,53,54,1012,Chapel Hill Public Library,outside,35.932522,-79.035728,14163
12361,2019/11/02 02:03:34+00,3929.61,12.48,12.34,11.95,12.03,15.05,15.11,52,55,1012.23,Chapel Hill Public Library,outside,35.932522,-79.035728,17763
12362,2019/11/02 02:03:34+00,3929.61,12.48,12.34,11.95,12.03,15.05,15.11,52,55,1012.23,Chapel Hill Public Library,outside,35.932522,-79.035728,17763
12363,2019/11/02 03:03:34+00,3977.21,12.48,12.34,11.95,12.03,15.05,15.11,51,56,1012.12,Chapel Hill Public Library,outside,35.932522,-79.035728,21363
12364,2019/11/02 04:03:34+00,4038.3,12.48,12.34,11.95,12.03,15.05,15.11,44,56,1005.85,Chapel Hill Public Library,outside,35.932522,-79.035728,24963
12365,2019/11/02 05:03:34+00,4088.67,12.48,12.34,11.95,12.03,15.05,15.11,49,58,1011.67,Chapel Hill Public Library,outside,35.932522,-79.035728,28563
12366,2019/11/02 06:03:34+00,4100.08,12.48,12.34,11.95,12.03,15.05,15.11,50,57,1011.3,Chapel Hill Public Library,outside,35.932522,-79.035728,32163
12367,2019/11/02 07:03:34+00,4145.62,12.48,12.34,11.95,12.03,15.05,15.11,48,58,1011.23,Chapel Hill Public Library,outside,35.932522,-79.035728,35763
12368,2019/11/02 08:03:34+00,4149.57,12.48,12.34,11.95,12.03,15.05,15.11,48,57,1011.09,Chapel Hill Public Library,outside,35.932522,-79.035728,39363
12369,2019/11/02 09:03:34+00,4196.51,12.48,12.34,11.95,12.03,15.05,15.11,47,57,1010.8,Chapel Hill Public Library,outside,35.932522,-79.035728,42964
12370,2019/11/02 10:03:34+00,4214.77,12.48,12.34,11.95,12.03,15.05,15.11,46,58,1010.66,Chapel Hill Public Library,outside,35.932522,-79.035728,46563
12371,2019/11/02 11:03:34+00,4200.48,12.48,12.34,11.95,12.03,15.05,15.11,48,56,1010.45,Chapel Hill Public Library,outside,35.932522,-79.035728,50163
12372,2019/11/02 12:03:34+00,4195.13,12.48,12.34,11.95,12.03,15.05,15.11,47,57,1010.44,Chapel Hill Public Library,outside,35.932522,-79.035728,53763
12373,2019/11/02 13:03:34+00,3931.88,12.48,12.34,11.95,12.03,15.05,15.11,54,52,1010.68,Chapel Hill Public Library,outside,35.932522,-79.035728,57363
12374,2019/11/02 13:59:34+00,3738.56,12.48,12.34,11.95,12.03,15.05,15.11,57,48,1010.72,Chapel Hill Public Library,outside,35.932522,-79.035728,60724
12375,2019/11/02 15:01:56+00,3623.62,12.48,12.34,11.95,12.03,15.05,15.11,60,44,1009.79,Chapel Hill Public Library,outside,35.932522,-79.035728,1439
12376,2019/10/23 20:19:06+00,3329.75,12.48,12.34,11.95,12.03,15.05,15.11,75,28,1007.46,Chapel Hill Public Library,outside,35.932522,-79.035728,883
12377,2019/10/23 23:02:47+00,3448.66,12.48,12.34,11.95,12.03,15.05,15.11,64,46,1008.94,Chapel Hill Public Library,outside,35.932522,-79.035728,3380
12378,2019/10/24 00:03:50+00,3567.65,12.48,12.34,11.95,12.03,15.05,15.11,61,54,1009.91,Chapel Hill Public Library,outside,35.932522,-79.035728,2041
12379,2019/10/24 01:03:49+00,3646.62,12.48,12.34,11.95,12.03,15.05,15.11,59,57,1010.26,Chapel Hill Public Library,outside,35.932522,-79.035728,5640
12380,2019/10/24 02:03:49+00,3685.39,12.48,12.34,11.95,12.03,15.05,15.11,59,57,1010.66,Chapel Hill Public Library,outside,35.932522,-79.035728,9240
12381,2019/10/24 03:03:49+00,3733.4,12.48,12.34,11.95,12.03,15.05,15.11,58,58,1011.06,Chapel Hill Public Library,outside,35.932522,-79.035728,12840
12382,2019/10/24 04:03:49+00,3754.82,12.48,12.34,11.95,12.03,15.05,15.11,56,58,1011.17,Chapel Hill Public Library,outside,35.932522,-79.035728,16440
12383,2019/10/24 05:03:50+00,3845.09,12.48,12.34,11.95,12.03,15.05,15.11,55,61,1011.5,Chapel Hill Public Library,outside,35.932522,-79.035728,20040
12384,2019/10/24 06:03:49+00,3884.88,12.48,12.34,11.95,12.03,15.05,15.11,53,61,1011.3,Chapel Hill Public Library,outside,35.932522,-79.035728,23640
12385,2019/10/24 07:03:49+00,3920.51,12.48,12.34,11.95,12.03,15.05,15.11,53,60,1012.02,Chapel Hill Public Library,outside,35.932522,-79.035728,27240
12386,2019/10/24 08:03:49+00,3923.72,12.48,12.34,11.95,12.03,15.05,15.11,53,59,1011.64,Chapel Hill Public Library,outside,35.932522,-79.035728,30840
12387,2019/10/24 09:03:49+00,3954.97,12.48,12.34,11.95,12.03,15.05,15.11,52,58,1011.89,Chapel Hill Public Library,outside,35.932522,-79.035728,34440
12388,2019/10/24 10:03:50+00,3963.41,12.48,12.34,11.95,12.03,15.05,15.11,53,58,1012.63,Chapel Hill Public Library,outside,35.932522,-79.035728,38040
12389,2019/10/24 11:03:49+00,3987.01,12.48,12.34,11.95,12.03,15.05,15.11,51,58,1013.12,Chapel Hill Public Library,outside,35.932522,-79.035728,41640
12390,2019/10/24 12:03:49+00,4012.21,12.48,12.34,11.95,12.03,15.05,15.11,52,59,1013.71,Chapel Hill Public Library,outside,35.932522,-79.035728,45240
12391,2019/10/24 13:03:24+00,3722.88,12.48,12.34,11.95,12.03,15.05,15.11,59,55,1014.61,Chapel Hill Public Library,outside,35.932522,-79.035728,124
12392,2019/10/24 14:03:08+00,3416.63,12.48,12.34,11.95,12.03,15.05,15.11,67,44,1014.75,Chapel Hill Public Library,outside,35.932522,-79.035728,3707
12393,2019/10/24 14:35:25+00,3358.37,12.48,12.34,11.95,12.03,15.05,15.11,63,41,1010.12,Chapel Hill Public Library,outside,35.932522,-79.035728,5644
12394,2019/10/24 15:17:16+00,3329.9,12.48,12.34,11.95,12.03,15.05,15.11,71,37,1013.85,Chapel Hill Public Library,outside,35.932522,-79.035728,1207
12395,2019/10/24 16:51:58+00,3331.2,12.48,12.34,11.95,12.03,15.05,15.11,76,29,1013.54,Chapel Hill Public Library,outside,35.932522,-79.035728,631
12396,2019/10/24 16:51:58+00,3331.2,12.48,12.34,11.95,12.03,15.05,15.11,76,29,1013.54,Chapel Hill Public Library,outside,35.932522,-79.035728,631
12397,2019/10/24 18:58:22+00,3330.88,12.48,12.34,11.95,12.03,15.05,15.11,78,26,1011.94,Chapel Hill Public Library,outside,35.932522,-79.035728,1371
12398,2019/10/24 20:03:36+00,3334.29,12.48,12.34,11.95,12.03,15.05,15.11,78,28,1011.68,Chapel Hill Public Library,outside,35.932522,-79.035728,720
12399,2019/10/24 20:50:55+00,3334.11,12.48,12.34,11.95,12.03,15.05,15.11,77,29,1011.69,Chapel Hill Public Library,outside,35.932522,-79.035728,1444
12400,2019/10/24 21:57:01+00,3332.54,12.48,12.34,11.95,12.03,15.05,15.11,73,41,1011.71,Chapel Hill Public Library,outside,35.932522,-79.035728,2767
12401,2019/10/24 23:03:31+00,3363.87,12.48,12.34,11.95,12.03,15.05,15.11,66,49,1012.11,Chapel Hill Public Library,outside,35.932522,-79.035728,2699
12402,2019/10/25 00:03:20+00,3457.55,12.48,12.34,11.95,12.03,15.05,15.11,64,53,1012.63,Chapel Hill Public Library,outside,35.932522,-79.035728,1448
12403,2019/10/25 01:03:23+00,3530.36,12.48,12.34,11.95,12.03,15.05,15.11,62,57,1012.88,Chapel Hill Public Library,outside,35.932522,-79.035728,5051
12404,2019/10/25 02:03:20+00,3596.3,12.48,12.34,11.95,12.03,15.05,15.11,60,60,1013.36,Chapel Hill Public Library,outside,35.932522,-79.035728,8648
12405,2019/10/25 03:02:08+00,3590.22,12.48,12.34,11.95,12.03,15.05,15.11,61,60,1013.62,Chapel Hill Public Library,outside,35.932522,-79.035728,1442
12406,2019/10/25 04:04:08+00,3594.61,12.48,12.34,11.95,12.03,15.05,15.11,61,60,1013.34,Chapel Hill Public Library,outside,35.932522,-79.035728,5162
12407,2019/10/25 05:04:08+00,3574.22,12.48,12.34,11.95,12.03,15.05,15.11,61,60,1013.09,Chapel Hill Public Library,outside,35.932522,-79.035728,8762
12408,2019/10/25 06:02:08+00,3589.08,12.48,12.34,11.95,12.03,15.05,15.11,62,58,1012.74,Chapel Hill Public Library,outside,35.932522,-79.035728,12242
12409,2019/10/25 06:28:09+00,3592.11,12.48,12.34,11.95,12.03,15.05,15.11,61,60,1012.75,Chapel Hill Public Library,outside,35.932522,-79.035728,13802
12410,2019/10/25 06:28:09+00,3592.11,12.48,12.34,11.95,12.03,15.05,15.11,61,60,1012.75,Chapel Hill Public Library,outside,35.932522,-79.035728,13802
12411,2019/10/25 06:28:09+00,3592.11,12.48,12.34,11.95,12.03,15.05,15.11,61,60,1012.75,Chapel Hill Public Library,outside,35.932522,-79.035728,13802
12412,2019/10/25 06:28:09+00,3592.11,12.48,12.34,11.95,12.03,15.05,15.11,61,60,1012.75,Chapel Hill Public Library,outside,35.932522,-79.035728,13802
12413,2019/10/25 06:28:09+00,3592.11,12.48,12.34,11.95,12.03,15.05,15.11,61,60,1012.75,Chapel Hill Public Library,outside,35.932522,-79.035728,13802
12414,2019/10/25 06:28:09+00,3592.11,12.48,12.34,11.95,12.03,15.05,15.11,61,60,1012.75,Chapel Hill Public Library,outside,35.932522,-79.035728,13802
12415,2019/10/25 13:02:30+00,3398.59,12.48,12.34,11.95,12.03,15.05,15.11,67,56,1013.65,Chapel Hill Public Library,outside,35.932522,-79.035728,3240
12416,2019/10/25 13:44:31+00,3332.28,12.48,12.34,11.95,12.03,15.05,15.11,70,54,1013.53,Chapel Hill Public Library,outside,35.932522,-79.035728,5761
12417,2019/10/25 15:00:17+00,3329.19,12.48,12.34,11.95,12.03,15.05,15.11,75,51,1013.34,Chapel Hill Public Library,outside,35.932522,-79.035728,2085
12418,2019/10/25 15:00:17+00,3329.19,12.48,12.34,11.95,12.03,15.05,15.11,75,51,1013.34,Chapel Hill Public Library,outside,35.932522,-79.035728,2085
12419,2019/10/25 16:57:56+00,3332.99,12.48,12.34,11.95,12.03,15.05,15.11,80,48,1011.71,Chapel Hill Public Library,outside,35.932522,-79.035728,841
12420,2019/10/25 17:46:37+00,3333.26,12.48,12.34,11.95,12.03,15.05,15.11,82,44,1010.86,Chapel Hill Public Library,outside,35.932522,-79.035728,1721
12421,2019/10/25 18:21:34+00,3329.65,12.48,12.34,11.95,12.03,15.05,15.11,82,43,1010.29,Chapel Hill Public Library,outside,35.932522,-79.035728,1433
12422,2019/10/25 19:33:42+00,3327.34,12.48,12.34,11.95,12.03,15.05,15.11,83,42,1009.43,Chapel Hill Public Library,outside,35.932522,-79.035728,1951
12423,2019/10/25 19:33:42+00,3327.34,12.48,12.34,11.95,12.03,15.05,15.11,83,42,1009.43,Chapel Hill Public Library,outside,35.932522,-79.035728,1951
12424,2019/10/25 22:00:31+00,3327.01,12.48,12.34,11.95,12.03,15.05,15.11,73,53,1006.5,Chapel Hill Public Library,outside,35.932522,-79.035728,263
12425,2019/10/25 23:02:06+00,3336.73,12.48,12.34,11.95,12.03,15.05,15.11,70,59,1007.49,Chapel Hill Public Library,outside,35.932522,-79.035728,3979
12426,2019/10/26 00:02:04+00,3334.07,12.48,12.34,11.95,12.03,15.05,15.11,71,62,1010.2,Chapel Hill Public Library,outside,35.932522,-79.035728,7579
12427,2019/10/26 01:02:05+00,3331.68,12.48,12.34,11.95,12.03,15.05,15.11,70,64,1010.4,Chapel Hill Public Library,outside,35.932522,-79.035728,11180
12428,2019/10/26 01:12:12+00,3331.59,12.48,12.34,11.95,12.03,15.05,15.11,70,64,1010.53,Chapel Hill Public Library,outside,35.932522,-79.035728,11779
12429,2019/10/26 03:02:07+00,3327.87,12.48,12.34,11.95,12.03,15.05,15.11,70,62,1010.37,Chapel Hill Public Library,outside,35.932522,-79.035728,4201
12430,2019/10/26 03:02:07+00,3327.87,12.48,12.34,11.95,12.03,15.05,15.11,70,62,1010.37,Chapel Hill Public Library,outside,35.932522,-79.035728,4201
12431,2019/10/26 03:02:07+00,3327.87,12.48,12.34,11.95,12.03,15.05,15.11,70,62,1010.37,Chapel Hill Public Library,outside,35.932522,-79.035728,4201
12432,2019/10/26 05:30:19+00,3352.26,12.48,12.34,11.95,12.03,15.05,15.11,67,67,1009.62,Chapel Hill Public Library,outside,35.932522,-79.035728,481
12433,2019/10/26 06:32:28+00,3376.9,12.48,12.34,11.95,12.03,15.05,15.11,67,64,1009.22,Chapel Hill Public Library,outside,35.932522,-79.035728,123
12434,2019/10/26 06:32:28+00,3376.9,12.48,12.34,11.95,12.03,15.05,15.11,67,64,1009.22,Chapel Hill Public Library,outside,35.932522,-79.035728,123
12435,2019/10/26 06:32:28+00,3376.9,12.48,12.34,11.95,12.03,15.05,15.11,67,64,1009.22,Chapel Hill Public Library,outside,35.932522,-79.035728,123
12436,2019/10/26 06:32:28+00,3376.9,12.48,12.34,11.95,12.03,15.05,15.11,67,64,1009.22,Chapel Hill Public Library,outside,35.932522,-79.035728,123
12437,2019/10/26 06:32:28+00,3376.9,12.48,12.34,11.95,12.03,15.05,15.11,67,64,1009.22,Chapel Hill Public Library,outside,35.932522,-79.035728,123
12438,2019/10/26 06:32:28+00,3376.9,12.48,12.34,11.95,12.03,15.05,15.11,67,64,1009.22,Chapel Hill Public Library,outside,35.932522,-79.035728,123
12439,2019/10/26 06:32:28+00,3376.9,12.48,12.34,11.95,12.03,15.05,15.11,67,64,1009.22,Chapel Hill Public Library,outside,35.932522,-79.035728,123
12440,2019/10/26 14:02:59+00,3332.65,12.48,12.34,11.95,12.03,15.05,15.11,74,54,1008.81,Chapel Hill Public Library,outside,35.932522,-79.035728,3001
12441,2019/10/26 15:01:07+00,3331.25,12.48,12.34,11.95,12.03,15.05,15.11,75,49,1004.61,Chapel Hill Public Library,outside,35.932522,-79.035728,6484
12442,2019/10/26 16:03:30+00,3331.34,12.48,12.34,11.95,12.03,15.05,15.11,80,45,1008.13,Chapel Hill Public Library,outside,35.932522,-79.035728,10232
12443,2019/10/26 16:23:33+00,3328.48,12.48,12.34,11.95,12.03,15.05,15.11,77,44,1004.32,Chapel Hill Public Library,outside,35.932522,-79.035728,11404
